3.877791810261030037e+01,-2.288336338893688371e-01,6.159928754919397065e+00,1.578939767289853746e+00,8.289555856939188061e+00
4.776494986377640117e+01,-2.413345259237777984e-01,6.100504283650891146e+00,1.562924249045423819e+00,8.255314982865877838e+00
7.284059326066629758e+00,4.754102783743405919e-02,6.969468702834269891e+00,1.851469536590921727e+00,8.851577752845734892e+00
5.467568026564139672e+01,-2.844532062080305512e-01,6.100859780075967187e+00,1.552247215142227965e+00,8.319938859829587585e+00
8.703194329283150399e-01,-1.982546775694329633e-01,5.844606535199532438e+00,2.612515953456492568e+00,9.319116326560672903e+00
4.770618428884790063e+01,-3.035770391819687664e-01,6.089612352032321319e+00,1.549583143524480233e+00,8.338239054368301595e+00
6.489068026421549451e-01,-5.860844193801171276e-01,6.451359449125743772e+00,2.163978398114656532e+00,9.006513545695288059e+00
1.627886943104060080e+01,-5.598261858902960075e-02,6.778799769699278777e+00,1.548590877594168580e+00,8.440139409716293173e+00
8.454881068041549819e-01,-2.319541753421612840e-01,6.642739893076107904e+00,2.200933194233417822e+00,8.657544222379222276e+00
1.260247280986049923e+01,1.597876828897760310e-02,7.074268520722494458e+00,1.545221142899761313e+00,8.533262417128282706e+00
2.812477177361670044e+01,-2.882704392343551913e-01,5.988601245602849232e+00,1.522287160735127820e+00,8.207057683274850746e+00
4.442927717837080337e+01,-2.703980043979256620e-01,6.105233719896335565e+00,1.555691632799871105e+00,8.312139437881210569e+00
8.423544574424159936e-01,9.732284916983571788e-02,5.973647935272062170e+00,1.216741330074985195e+00,9.852574533194010442e+00
6.301225980436890239e+01,-2.275281418961975499e-01,6.107671683811602747e+00,1.531697429492169693e+00,8.436959589272120752e+00
2.270658256569079825e+01,-2.929594200156941941e-01,5.896633606990484111e+00,1.480187174456065957e+00,8.158122998912526569e+00
6.947041214307340118e-01,-7.373284763534996289e-01,6.276935208977256764e+00,1.873980445803848705e+00,1.021844632397232111e+01
4.801124132463759686e+00,-4.106646446606159184e-01,6.976072188580618949e+00,2.102429486863689245e+00,8.704653717704447402e+00
2.958678895096079842e+01,-2.733371208908977334e-01,5.957432890073139475e+00,1.584910851083047634e+00,8.076067842681165843e+00
2.866870319216690177e+01,-3.313147143562891195e-01,6.028930737963459130e+00,1.516781692349224109e+00,8.210223885603822325e+00
3.423204091636620205e+01,-3.008138076688759432e-01,6.175036292499635593e+00,1.575415416767852239e+00,8.351816559519901872e+00
1.421186573309280021e+01,-1.748369833046413691e-01,6.944612938476118380e+00,1.275456682791814123e+00,8.963038510305754158e+00
2.743968161585679799e-01,-6.819554369232917468e-01,7.057315182348724569e+00,1.605348233532047031e+00,8.689126615106383511e+00
1.817070440095229955e+01,-3.097984065312848201e-01,6.387071376582089677e+00,1.656176911496936910e+00,8.660747952676024042e+00
9.015059728856259502e-01,-6.026939080271309646e-01,6.023616572963430116e+00,1.512311589321258642e+00,8.891045078137210567e+00
3.085229874524390015e-01,-1.106515003756546323e+00,7.266794911349710340e+00,1.294718315166568212e+00,9.437157157264941532e+00
