2.813378752856619869e+01,-2.110921926664323933e-01,6.235597729815318679e+00,1.599191711605378208e+00,8.363731622447954095e+00
5.158642245691220296e+01,-2.476145448109082492e-01,6.101169097459814061e+00,1.554012127532598209e+00,8.310931237365345225e+00
6.394367129650749604e+00,9.061415571393865998e-02,7.064810405626652745e+00,1.880112910619019528e+00,8.909525488001007076e+00
4.099400231341189738e+01,-2.804992712793529797e-01,6.101783001104410076e+00,1.551277906450542421e+00,8.324252827480973949e+00
8.267512575484879944e-01,-2.142124921278080740e-01,5.908545813160458238e+00,2.345978987695313656e+00,9.072759328210208807e+00
4.356660387932559786e+01,-2.875411816364248363e-01,6.093936331103318338e+00,1.549621980876493277e+00,8.335933842844790220e+00
6.614868591397979891e-01,-6.030209472170202645e-01,6.473019255616803136e+00,2.199234962344074784e+00,9.048266852620162837e+00
1.766293945480990146e+01,-1.002751327265508363e-01,6.655686397837723867e+00,1.548153615118655235e+00,8.435312398441512372e+00
8.461462760722650023e-01,-2.326985690893553782e-01,6.629125104374524291e+00,2.181003528222036358e+00,8.671022171968534309e+00
1.601744487819080121e+01,-7.014469724151858876e-02,6.771047975183518197e+00,1.546313371885270627e+00,8.475308593353924280e+00
2.871594076649709848e+01,-2.341468379057208560e-01,6.204400897926085179e+00,1.589313678773898175e+00,8.391240047865757390e+00
4.995914920771610213e+01,-2.583196816775084059e-01,6.128784660614448931e+00,1.551825903647649385e+00,8.337709199351699851e+00
8.530897706626909827e-01,4.896052863170744646e-02,5.988999878723022974e+00,1.258153156006932338e+00,9.668155303031960912e+00
5.308002277929379886e+01,-2.237819628523469995e-01,6.108814823095925384e+00,1.529973132086807519e+00,8.444076856579419754e+00
3.055042161660560041e+01,-2.738683715307599909e-01,6.024668089490994305e+00,1.527618698229124661e+00,8.257682021576551179e+00
6.589703395181419898e-01,-6.737447904341359317e-01,6.251044241776819277e+00,1.824248126799798309e+00,9.972204119165020586e+00
8.469458022905880235e-01,-4.303605141900537778e-01,7.151286221560855694e+00,2.207176546612075629e+00,8.796693208746436454e+00
2.779695748861960070e+01,-2.611724172503198105e-01,6.247195781056040786e+00,1.519576280737596541e+00,8.577685813694067463e+00
2.184064078429310030e+01,-1.847407825877183107e-01,6.220000320699591079e+00,1.626780417618196584e+00,8.573725895337663161e+00
2.574913764001070149e+01,-2.990574927482474998e-01,6.267682633099106226e+00,1.598016522249012361e+00,8.358344019825143079e+00
1.541810520384570005e+01,-1.824006918014057788e-01,6.855958766193658072e+00,1.303433867745831254e+00,8.901085994583215921e+00
0.000000000000000000e+00,-5.556475834842993233e-01,6.777752745812816393e+00,1.588700048148614874e+00,8.587650690322501390e+00
1.727502153111009875e+01,-2.936269772425471603e-01,6.390769664026237251e+00,1.651556724154609190e+00,8.674514965446775250e+00
7.241824525830000425e+01,-4.128173934387202593e-01,6.064141618594082850e+00,1.537347520757679442e+00,8.553145211903759204e+00
3.172268788392599848e-01,-1.013018732485521989e+00,7.139603082610909368e+00,1.319426713328742728e+00,9.336928468699085215e+00
