2.639497144064320011e+01,-2.181020387335728117e-01,6.245509778154770153e+00,1.600659571469488673e+00,8.395124008615203692e+00
4.511015092360349854e+01,-2.656264071757092893e-01,6.098232110703729170e+00,1.549289356541464935e+00,8.353178726683577082e+00
6.229777287345360293e+00,8.163428114974560779e-02,7.044821119433464673e+00,1.872028062477152588e+00,8.904936557043052758e+00
4.376584820737370052e+01,-2.861707229236520877e-01,6.100106260341648934e+00,1.550265299962525489e+00,8.337951457049083359e+00
8.280321889142610026e-01,-2.339660085515496146e-01,5.949294154539646939e+00,2.168031707722899437e+00,8.921341868613227533e+00
5.865426891142860200e+01,-2.935347915235547167e-01,6.092865483329826581e+00,1.548703858587253901e+00,8.352984131514029187e+00
6.874353407061819521e-01,-5.980280626279550482e-01,6.461408441383489354e+00,2.180173434298303459e+00,9.035724116179613574e+00
1.870455214985609871e+01,-1.515159125922098116e-01,6.537304846150363780e+00,1.547027331313662879e+00,8.442204582699723403e+00
6.055604786964390307e+00,-2.466677335708507002e-01,6.580156621721907406e+00,2.123916288122448925e+00,8.663674622608901643e+00
1.885217751890129989e+01,-1.217465895090998895e-01,6.602766150085654040e+00,1.546820708537048672e+00,8.447184137881668775e+00
2.320892371066519999e+01,-2.265093859710361479e-01,6.273869152767376889e+00,1.610069649849296125e+00,8.470095206174171665e+00
3.816889650101109766e+01,-2.670179996008524292e-01,6.129847614783307641e+00,1.549734738460154082e+00,8.360652152669509007e+00
2.110530484097959913e+01,-1.497770731476463085e-02,6.002908292545587443e+00,1.302441268500537985e+00,9.482384810473044823e+00
6.371612476161269711e+01,-2.266252561494400131e-01,6.108381850461973350e+00,1.530138373754293069e+00,8.444901687424462011e+00
3.578073321349199887e+01,-2.699535998925997604e-01,6.058431714736387974e+00,1.539938616894822143e+00,8.286035899083316281e+00
6.726033245900510105e-01,-6.213607615977154719e-01,6.227999018447332169e+00,1.782627195710092316e+00,9.753265968018666854e+00
8.175341082047820063e-01,-4.329640165465974411e-01,7.172068149498197265e+00,2.218731159508250173e+00,8.813227046259472175e+00
2.243102057346479938e+01,-2.668476676084983734e-01,6.319966436135818988e+00,1.501742931909149092e+00,8.721390685861392100e+00
2.270115236251719892e+01,-1.474568855606113171e-01,6.273195185892923575e+00,1.657133823865142075e+00,8.683603033186871656e+00
2.483796480589769828e+01,-3.051888567480607883e-01,6.274605285165660185e+00,1.598781553627865559e+00,8.372231161198367744e+00
1.600743363541419839e+01,-2.022026736983939810e-01,6.764584647918741922e+00,1.331222202059528570e+00,8.851684489628265595e+00
0.000000000000000000e+00,-4.834785754372667443e-01,6.590673570591069286e+00,1.577070386920252476e+00,8.534185399161566821e+00
1.747154948040209987e+01,-2.925725015684952357e-01,6.372842418147919297e+00,1.643666185530943791e+00,8.664834840005436689e+00
5.481990265104400351e+01,-3.392644513862015931e-01,6.080063264190747496e+00,1.546935125365122454e+00,8.423098732747332562e+00
3.647122385690559909e-01,-9.246274814715659263e-01,7.013625503110368697e+00,1.345714184313703710e+00,9.228767037679208585e+00
